13,-92,554,17.01,1011.10,22.86,22.74,0,0,0,0,0.00,0.00,0,64,255,254,0.3959796131,0.9978779554,18.3920955658,0.4896391034,1011.11,21.67,0.0000000000,0.0000000000,0.0000000000
13,-92,556,17.01,1011.10,22.84,22.72,0,0,0,0,0.00,0.00,0,64,255,254,0.3956071734,0.9978779554,18.3908538818,0.4606817067,1011.09,21.82,0.0000000000,0.0000000000,0.0000000000
14,-92,558,17.02,1011.10,22.86,22.70,0,0,0,0,0.00,0.00,0,64,255,254,0.3953722715,0.9978779554,18.3920955658,0.4652830958,1011.12,21.26,0.0000000000,0.0000000000,0.0000000000
13,-93,560,17.02,1011.00,22.84,22.76,0,0,0,0,0.00,0.00,0,64,255,254,0.3962141275,0.9977793097,19.2465915680,0.4850172400,1011.14,22.37,0.0000000000,0.0000000000,0.0000000000
13,-94,562,17.02,1011.10,22.84,22.79,0,0,0,0,0.00,0.00,0,64,255,254,0.3966693580,0.9978779554,18.3908538818,0.5032433271,1016.86,17.44,0.0000000000,0.0000000000,0.0000000000
13,-79,564,17.02,1011.10,22.84,22.81,0,0,0,0,0.00,0.00,0,64,255,254,0.3969726563,0.9978779554,18.3908538818,0.5153813362,1011.26,22.41,0.0000000000,0.0000000000,0.0000000000
13,-82,566,17.02,1011.10,22.84,22.72,0,0,0,0,0.00,0.00,0,64,255,254,0.3956071734,0.9978779554,18.3908538818,0.4606817067,1011.22,21.61,0.0000000000,0.0000000000,0.0000000000
13,-79,568,17.02,1011.20,22.84,22.74,0,0,0,0,0.00,0.00,0,64,255,254,0.3959109485,0.9979767203,17.5341510773,0.4728546739,1011.25,21.26,0.0000000000,0.0000000000,0.0000000000
12,-79,570,17.02,1011.20,22.86,22.74,0,0,0,0,0.00,0.00,0,64,255,254,0.3959797919,0.9979767203,17.5353355408,0.4896391034,1011.28,21.04,0.0000000000,0.0000000000,0.0000000000
13,-82,572,17.03,1011.20,22.84,22.72,0,0,0,0,0.00,0.00,0,64,255,254,0.3956073523,0.9979767203,17.5341510773,0.4606817067,1011.27,20.93,0.0000000000,0.0000000000,0.0000000000
